ticker,validated_date
TPK.L,2025-11-21T10:30:13.482768
TPL,2025-11-21T10:30:13.482775
TPR,2025-11-21T10:30:13.482781
TPRO.MI,2025-11-21T10:30:13.482787
TQQQ,2025-11-21T10:30:13.482794
TRE.MC,2025-11-21T10:30:13.482801
TREL-B.ST,2025-11-21T10:30:13.482808
TRGP,2025-11-21T10:30:13.482815
TRI,2025-11-21T10:30:13.482824
TRI.PA,2025-11-21T10:30:13.482830
TRMB,2025-11-21T10:30:13.482837
TRN.MI,2025-11-21T10:30:13.482843
TROW,2025-11-21T10:30:13.482849
TRST.L,2025-11-21T10:30:13.482856
TRUE-B.ST,2025-11-21T10:30:13.482862
TRV,2025-11-21T10:30:13.482869
TRYG.CO,2025-11-21T10:30:13.482875
TSCO,2025-11-21T10:30:13.482882
TSCO.L,2025-11-21T10:30:13.482888
TSLA,2025-11-21T10:30:13.482895
TSN,2025-11-21T10:30:13.482901
TT,2025-11-21T10:30:13.482908
TTALO.HE,2025-11-21T10:30:13.482914
TTD,2025-11-21T10:30:13.482921
TTE.PA,2025-11-21T10:30:13.482928
TTWO,2025-11-21T10:30:13.482935
TUB.BR,2025-11-21T10:30:13.482943
TW.L,2025-11-21T10:30:13.482949
TXN,2025-11-21T10:30:13.482956
TXT,2025-11-21T10:30:13.482962
TYL,2025-11-21T10:30:13.482970
TYRES.HE,2025-11-21T10:30:13.482976
UAL,2025-11-21T10:30:13.482983
UBER,2025-11-21T10:30:13.482990
UBSG.SW,2025-11-21T10:30:13.482997
UBXN.SW,2025-11-21T10:30:13.483003
UCB,2025-11-21T10:30:13.483010
UCB.BR,2025-11-21T10:30:13.483016
UCG.MI,2025-11-21T10:30:13.483023
UDR,2025-11-21T10:30:13.483029
UHR.SW,2025-11-21T10:30:13.483039
UHS,2025-11-21T10:30:13.483045
ULTA,2025-11-21T10:30:13.483052
ULVR.L,2025-11-21T10:30:13.483058
UMG.AS,2025-11-21T10:30:13.483064
UMI.BR,2025-11-21T10:30:13.483071
UNH,2025-11-21T10:30:13.483078
UNI.MC,2025-11-21T10:30:13.483084
UNP,2025-11-21T10:30:13.483091
UPM.HE,2025-11-21T10:30:13.483097
UPS,2025-11-21T10:30:13.483103
URI,2025-11-21T10:30:13.483110
URW.PA,2025-11-21T10:30:13.483116
USB,2025-11-21T10:30:13.483123
USHY,2025-11-21T10:30:13.483129
UTDI.DE,2025-11-21T10:30:13.483135
UTG.L,2025-11-21T10:30:13.483142
UU.L,2025-11-21T10:30:13.483149
V,2025-11-21T10:30:13.483155
VACN.SW,2025-11-21T10:30:13.483161
VALMT.HE,2025-11-21T10:30:13.483170
VAR.OL,2025-11-21T10:30:13.483176
VATN.SW,2025-11-21T10:30:13.483183
VB,2025-11-21T10:30:13.483189
VBR,2025-11-21T10:30:13.483195
VCIT,2025-11-21T10:30:13.483202
VCSH,2025-11-21T10:30:13.483208
VEA,2025-11-21T10:30:13.483215
VER.VI,2025-11-21T10:30:13.483221
VEU,2025-11-21T10:30:13.483227
VGIT,2025-11-21T10:30:13.483233
VGK,2025-11-21T10:30:13.483240
VGSH,2025-11-21T10:30:13.483246
VGT,2025-11-21T10:30:13.483252
VICI,2025-11-21T10:30:13.483259
VID.MC,2025-11-21T10:30:13.483265
VIE.PA,2025-11-21T10:30:13.483272
VIG,2025-11-21T10:30:13.483278
VIMIAN.ST,2025-11-21T10:30:13.483284
VIRI.PA,2025-11-21T10:30:13.483292
VIS.MC,2025-11-21T10:30:13.483299
VIT-B.ST,2025-11-21T10:30:13.483305
VITR.ST,2025-11-21T10:30:13.483312
VIV.PA,2025-11-21T10:30:13.483319
VLA.PA,2025-11-21T10:30:13.483325
VLO,2025-11-21T10:30:13.483332
VLTO,2025-11-21T10:30:13.483339
VMC,2025-11-21T10:30:13.483345
VNQ,2025-11-21T10:30:13.483351
VO,2025-11-21T10:30:13.483358
VOD.L,2025-11-21T10:30:13.483364
VOLCAR-B.ST,2025-11-21T10:30:13.483371
VOLV-B.ST,2025-11-21T10:30:13.483378
VONG,2025-11-21T10:30:13.483384
VONN.SW,2025-11-21T10:30:13.483391
VOO,2025-11-21T10:30:13.483397
VRLA.PA,2025-11-21T10:30:13.483404
VRSK,2025-11-21T10:30:13.483410
VRSN,2025-11-21T10:30:13.483416
VRTX,2025-11-21T10:30:13.483423
VST,2025-11-21T10:30:13.483429
VSVS.L,2025-11-21T10:30:13.483436
VT,2025-11-21T10:30:13.483442
VTEB,2025-11-21T10:30:13.483449
VTI,2025-11-21T10:30:13.483457
VTR,2025-11-21T10:30:13.483463
VTRS,2025-11-21T10:30:13.483470
VTV,2025-11-21T10:30:13.483476
VU.PA,2025-11-21T10:30:13.483483
VUG,2025-11-21T10:30:13.483490
VV,2025-11-21T10:30:13.483496
VWO,2025-11-21T10:30:13.483502
VWS.CO,2025-11-21T10:30:13.483509
VXF,2025-11-21T10:30:13.483515
VXUS,2025-11-21T10:30:13.483522
VYM,2025-11-21T10:30:13.483528
VZ,2025-11-21T10:30:13.483535
VZN.SW,2025-11-21T10:30:13.483541
WAB,2025-11-21T10:30:13.483547
WALL-B.ST,2025-11-21T10:30:13.483554
WAT,2025-11-21T10:30:13.483561
WAWI.OL,2025-11-21T10:30:13.483567
WBD,2025-11-21T10:30:13.483576
WBD.MI,2025-11-21T10:30:13.483582
WDAY,2025-11-21T10:30:13.483589
WDC,2025-11-21T10:30:13.483595
WDP,2025-11-21T10:30:13.483602
WEC,2025-11-21T10:30:13.483609
WEIR.L,2025-11-21T10:30:13.483616
WELL,2025-11-21T10:30:13.483623
WFC,2025-11-21T10:30:13.483629
WIHL.ST,2025-11-21T10:30:13.483635
WIX.L,2025-11-21T10:30:13.483642
WIZZ.L,2025-11-21T10:30:13.483649
WKP.L,2025-11-21T10:30:13.483655
WLN.PA,2025-11-21T10:30:13.483661
WM,2025-11-21T10:30:13.483668
WMB,2025-11-21T10:30:13.483674
WMT,2025-11-21T10:30:13.483680
WOSG.L,2025-11-21T10:30:13.483687
WPP,2025-11-21T10:30:13.483693
WPP.L,2025-11-21T10:30:13.483700
WRB,2025-11-21T10:30:13.483706
WRT1V.HE,2025-11-21T10:30:13.483713
WSM,2025-11-21T10:30:13.483719
WST,2025-11-21T10:30:13.483726
WTB.L,2025-11-21T10:30:13.483732
WTW,2025-11-21T10:30:13.483739
WY,2025-11-21T10:30:13.483745
WYNN,2025-11-21T10:30:13.483751
XEL,2025-11-21T10:30:13.483758
XFAB.PA,2025-11-21T10:30:13.483764
XIOR.BR,2025-11-21T10:30:13.483771
XLC,2025-11-21T10:30:13.483777
XLE,2025-11-21T10:30:13.483784
XLF,2025-11-21T10:30:13.483790
XLI,2025-11-21T10:30:13.483796
XLK,2025-11-21T10:30:13.483803
XLV,2025-11-21T10:30:13.483809
XLY,2025-11-21T10:30:13.483816
XOM,2025-11-21T10:30:13.483822
XPS.L,2025-11-21T10:30:13.483829
XTB.WA,2025-11-21T10:30:13.483835
XVIVO.ST,2025-11-21T10:30:13.483842
XYL,2025-11-21T10:30:13.483850
XYZ,2025-11-21T10:30:13.483856
YACHT.MI,2025-11-21T10:30:13.483862
YAR.OL,2025-11-21T10:30:13.483869
YPSN.SW,2025-11-21T10:30:13.483875
YUBICO.ST,2025-11-21T10:30:13.483882
YUM,2025-11-21T10:30:13.483889
ZAB.WA,2025-11-21T10:30:13.483895
ZBH,2025-11-21T10:30:13.483901
ZBRA,2025-11-21T10:30:13.483908
ZEG.L,2025-11-21T10:30:13.484020
ZIG.L,2025-11-21T10:30:13.484030
ZS,2025-11-21T10:30:13.484037
ZTS,2025-11-21T10:30:13.484043
ZURN.SW,2025-11-21T10:30:13.484049
