ticker,validated_date
TPK.L,2025-11-21T10:30:12.064203
TPL,2025-11-21T10:30:12.064206
TPR,2025-11-21T10:30:12.064210
TPRO.MI,2025-11-21T10:30:12.064213
TQQQ,2025-11-21T10:30:12.064216
TRE.MC,2025-11-21T10:30:12.064219
TREL-B.ST,2025-11-21T10:30:12.064222
TRGP,2025-11-21T10:30:12.064226
TRI,2025-11-21T10:30:12.064231
TRI.PA,2025-11-21T10:30:12.064235
TRMB,2025-11-21T10:30:12.064238
TRN.MI,2025-11-21T10:30:12.064241
TROW,2025-11-21T10:30:12.064244
TRST.L,2025-11-21T10:30:12.064248
TRUE-B.ST,2025-11-21T10:30:12.064251
TRV,2025-11-21T10:30:12.064254
TRYG.CO,2025-11-21T10:30:12.064258
TSCO,2025-11-21T10:30:12.064261
TSCO.L,2025-11-21T10:30:12.064264
TSLA,2025-11-21T10:30:12.064267
TSN,2025-11-21T10:30:12.064271
TT,2025-11-21T10:30:12.064274
TTALO.HE,2025-11-21T10:30:12.064277
TTD,2025-11-21T10:30:12.064280
TTE.PA,2025-11-21T10:30:12.064284
TTWO,2025-11-21T10:30:12.064288
TUB.BR,2025-11-21T10:30:12.064291
TW.L,2025-11-21T10:30:12.064294
TXN,2025-11-21T10:30:12.064298
TXT,2025-11-21T10:30:12.064301
TYL,2025-11-21T10:30:12.064304
TYRES.HE,2025-11-21T10:30:12.064307
UAL,2025-11-21T10:30:12.064311
UBER,2025-11-21T10:30:12.064314
UBSG.SW,2025-11-21T10:30:12.064317
UBXN.SW,2025-11-21T10:30:12.064320
UCB,2025-11-21T10:30:12.064323
UCB.BR,2025-11-21T10:30:12.064327
UCG.MI,2025-11-21T10:30:12.064330
UDR,2025-11-21T10:30:12.064333
UHR.SW,2025-11-21T10:30:12.064338
UHS,2025-11-21T10:30:12.064342
ULTA,2025-11-21T10:30:12.064345
ULVR.L,2025-11-21T10:30:12.064348
UMG.AS,2025-11-21T10:30:12.064352
UMI.BR,2025-11-21T10:30:12.064355
UNH,2025-11-21T10:30:12.064358
UNI.MC,2025-11-21T10:30:12.064362
UNP,2025-11-21T10:30:12.064365
UPM.HE,2025-11-21T10:30:12.064368
UPS,2025-11-21T10:30:12.064371
URI,2025-11-21T10:30:12.064374
URW.PA,2025-11-21T10:30:12.064378
USB,2025-11-21T10:30:12.064381
USHY,2025-11-21T10:30:12.064384
UTDI.DE,2025-11-21T10:30:12.064387
UTG.L,2025-11-21T10:30:12.064391
UU.L,2025-11-21T10:30:12.064394
V,2025-11-21T10:30:12.064397
VACN.SW,2025-11-21T10:30:12.064400
VALMT.HE,2025-11-21T10:30:12.064405
VAR.OL,2025-11-21T10:30:12.064408
VATN.SW,2025-11-21T10:30:12.064412
VB,2025-11-21T10:30:12.064415
VBR,2025-11-21T10:30:12.064418
VCIT,2025-11-21T10:30:12.064421
VCSH,2025-11-21T10:30:12.064425
VEA,2025-11-21T10:30:12.064428
VER.VI,2025-11-21T10:30:12.064431
VEU,2025-11-21T10:30:12.064434
VGIT,2025-11-21T10:30:12.064437
VGK,2025-11-21T10:30:12.064441
VGSH,2025-11-21T10:30:12.064444
VGT,2025-11-21T10:30:12.064447
VICI,2025-11-21T10:30:12.064450
VID.MC,2025-11-21T10:30:12.064454
VIE.PA,2025-11-21T10:30:12.064457
VIG,2025-11-21T10:30:12.064460
VIMIAN.ST,2025-11-21T10:30:12.064464
VIRI.PA,2025-11-21T10:30:12.064467
VIS.MC,2025-11-21T10:30:12.064470
VIT-B.ST,2025-11-21T10:30:12.064474
VITR.ST,2025-11-21T10:30:12.064477
VIV.PA,2025-11-21T10:30:12.064480
VLA.PA,2025-11-21T10:30:12.064484
VLO,2025-11-21T10:30:12.064487
VLTO,2025-11-21T10:30:12.064490
VMC,2025-11-21T10:30:12.064493
VNQ,2025-11-21T10:30:12.064497
VO,2025-11-21T10:30:12.064500
VOD.L,2025-11-21T10:30:12.064503
VOLCAR-B.ST,2025-11-21T10:30:12.064506
VOLV-B.ST,2025-11-21T10:30:12.064510
VONG,2025-11-21T10:30:12.064513
VONN.SW,2025-11-21T10:30:12.064516
VOO,2025-11-21T10:30:12.064520
VRLA.PA,2025-11-21T10:30:12.064523
VRSK,2025-11-21T10:30:12.064526
VRSN,2025-11-21T10:30:12.064530
VRTX,2025-11-21T10:30:12.064533
VST,2025-11-21T10:30:12.064536
VSVS.L,2025-11-21T10:30:12.064539
VT,2025-11-21T10:30:12.064543
VTEB,2025-11-21T10:30:12.064546
VTI,2025-11-21T10:30:12.064550
VTR,2025-11-21T10:30:12.064554
VTRS,2025-11-21T10:30:12.064557
VTV,2025-11-21T10:30:12.064560
VU.PA,2025-11-21T10:30:12.064564
VUG,2025-11-21T10:30:12.064567
VV,2025-11-21T10:30:12.064571
VWO,2025-11-21T10:30:12.064574
VWS.CO,2025-11-21T10:30:12.064577
VXF,2025-11-21T10:30:12.064581
VXUS,2025-11-21T10:30:12.064584
VYM,2025-11-21T10:30:12.064587
VZ,2025-11-21T10:30:12.064591
VZN.SW,2025-11-21T10:30:12.064594
WAB,2025-11-21T10:30:12.064597
WALL-B.ST,2025-11-21T10:30:12.064601
WAT,2025-11-21T10:30:12.064604
WAWI.OL,2025-11-21T10:30:12.064608
WBD,2025-11-21T10:30:12.064611
WBD.MI,2025-11-21T10:30:12.064614
WDAY,2025-11-21T10:30:12.064618
WDC,2025-11-21T10:30:12.064621
WDP,2025-11-21T10:30:12.064624
WEC,2025-11-21T10:30:12.064627
WEIR.L,2025-11-21T10:30:12.064631
WELL,2025-11-21T10:30:12.064634
WFC,2025-11-21T10:30:12.064638
WIHL.ST,2025-11-21T10:30:12.064641
WIX.L,2025-11-21T10:30:12.064644
WIZZ.L,2025-11-21T10:30:12.064648
WKP.L,2025-11-21T10:30:12.064651
WLN.PA,2025-11-21T10:30:12.064655
WM,2025-11-21T10:30:12.064658
WMB,2025-11-21T10:30:12.064661
WMT,2025-11-21T10:30:12.064665
WOSG.L,2025-11-21T10:30:12.064669
WPP,2025-11-21T10:30:12.064672
WPP.L,2025-11-21T10:30:12.064676
WRB,2025-11-21T10:30:12.064679
WRT1V.HE,2025-11-21T10:30:12.064682
WSM,2025-11-21T10:30:12.064694
WST,2025-11-21T10:30:12.064697
WTB.L,2025-11-21T10:30:12.064700
WTW,2025-11-21T10:30:12.064703
WY,2025-11-21T10:30:12.064706
WYNN,2025-11-21T10:30:12.064709
XEL,2025-11-21T10:30:12.064712
XFAB.PA,2025-11-21T10:30:12.064715
XIOR.BR,2025-11-21T10:30:12.064718
XLC,2025-11-21T10:30:12.064721
XLE,2025-11-21T10:30:12.064724
XLF,2025-11-21T10:30:12.064727
XLI,2025-11-21T10:30:12.064730
XLK,2025-11-21T10:30:12.064733
XLV,2025-11-21T10:30:12.064736
XLY,2025-11-21T10:30:12.064739
XOM,2025-11-21T10:30:12.064742
XPS.L,2025-11-21T10:30:12.064745
XTB.WA,2025-11-21T10:30:12.064748
XVIVO.ST,2025-11-21T10:30:12.064751
XYL,2025-11-21T10:30:12.064755
XYZ,2025-11-21T10:30:12.064758
YACHT.MI,2025-11-21T10:30:12.064761
YAR.OL,2025-11-21T10:30:12.064764
YPSN.SW,2025-11-21T10:30:12.064767
YUBICO.ST,2025-11-21T10:30:12.064770
YUM,2025-11-21T10:30:12.064773
ZAB.WA,2025-11-21T10:30:12.064776
ZBH,2025-11-21T10:30:12.064779
ZBRA,2025-11-21T10:30:12.064782
ZEG.L,2025-11-21T10:30:12.064862
ZIG.L,2025-11-21T10:30:12.064870
ZS,2025-11-21T10:30:12.064873
ZTS,2025-11-21T10:30:12.064876
ZURN.SW,2025-11-21T10:30:12.064879
